institution_id,total_students,ug_students,pg_students,total_faculty,required_faculty,faculty_phd_count,total_labs,total_classrooms,computer_count,library_books,total_area_sqft,hostel_capacity,annual_budget,naac_grade,iso_certified,nba_programs,faculty_ratio,phd_percentage,area_per_student,computer_student_ratio,faculty_shortage_amt,risk_score,risk_level,approved,approval_probability
18099,1859,1524,335,127,124,66,11,37,540,25329,40316,1115,30.17077514,B++,1,6,14.63779528,0.519685039,21.68692846,3.442592593,0,10,Low,1,84.0102368
18100,1168,987,181,87,78,44,20,24,261,17619,13824,233,19.08737145,B+,0,4,13.42528736,0.505747126,11.83561644,4.475095785,0,35,Medium,1,58.36099595
18101,1643,1393,250,135,110,68,10,37,351,5205,27487,985,17.49991927,B++,1,3,12.17037037,0.503703704,16.72976263,4.680911681,0,23,Low,1,72.86647199
18102,3023,2234,789,190,202,96,25,57,540,10554,64520,0,60.36744788,B+,1,2,15.91052632,0.505263158,21.34303672,5.598148148,12,34,Medium,1,67.23352391
18103,834,647,187,42,56,12,36,11,155,12615,10949,500,13.16168863,B+,0,2,19.85714286,0.285714286,13.12829736,5.380645161,14,71,High,0,42.08470791
18104,2342,2077,265,184,157,44,15,35,1109,15850,46529,1405,61.52280272,A,0,3,12.72826087,0.239130435,19.86720751,2.111812444,0,12,Low,1,89.30879045
18105,3457,2853,604,245,231,45,31,57,625,18191,80524,0,47.23899034,A,1,1,14.11020408,0.183673469,23.29302864,5.5312,0,18,Low,1,86.06102697
18106,1137,809,328,95,76,26,6,23,442,15854,22965,454,48.3986277,B++,1,1,11.96842105,0.273684211,20.19788918,2.57239819,0,10,Low,1,99.4498622
18107,2263,1632,631,188,151,97,39,42,563,15237,32335,1357,63.99566919,B,0,5,12.03723404,0.515957447,14.28855502,4.019538188,0,32,Medium,1,62.19127469
18108,1607,1214,393,79,108,41,6,30,294,23105,31185,964,33.30593651,A,1,1,20.34177215,0.518987342,19.40572495,5.465986395,29,38,Medium,1,55.26805261
18109,300,230,70,19,20,10,32,5,71,8668,7067,60,73.64133463,A,0,1,15.78947368,0.526315789,23.55666667,4.225352113,1,46,Medium,1,50.68106059
18110,1787,1335,452,123,120,22,34,30,317,11383,31997,357,45.22680121,A,0,2,14.52845528,0.178861789,17.90542809,5.637223975,0,23,Low,1,77.21692665
18111,3324,2653,671,120,222,18,29,50,1002,21994,55867,1329,75.85395707,A+,1,0,27.7,0.15,16.80716005,3.317365269,102,39,Medium,1,65.64015772
18112,1712,1495,217,137,115,39,23,25,390,29468,17931,1027,78.74927831,,0,3,12.49635036,0.284671533,10.47371495,4.38974359,0,51,Medium,0,48.28523052
18113,1476,1152,324,93,99,50,22,26,327,14223,36617,295,30.9556171,A,1,5,15.87096774,0.537634409,24.80826558,4.513761468,6,29,Low,1,70.64395358
18114,2146,1898,248,72,144,30,33,42,508,17861,23755,858,75.60801425,A,0,5,29.80555556,0.416666667,11.0694315,4.224409449,72,60,High,0,44.56752552
18115,809,597,212,77,54,27,9,12,203,21322,10305,485,30.44484222,B+,0,2,10.50649351,0.350649351,12.73794808,3.985221675,0,30,Medium,1,63.32208112
18116,2569,2283,286,203,172,53,18,45,851,28402,40563,1541,56.32901943,B++,1,1,12.65517241,0.261083744,15.78941222,3.01880141,0,16,Low,1,89.86324917
18117,1203,997,206,76,81,26,9,19,232,21090,24118,481,77.45173725,A++,0,4,15.82894737,0.342105263,20.0482128,5.185344828,5,42,Medium,1,56.65308065
18118,1726,1472,254,107,116,51,19,30,346,16156,36471,1035,74.5156689,A++,1,3,16.13084112,0.476635514,21.13035921,4.988439306,9,35,Medium,1,63.22464822
18119,2124,1617,507,117,142,63,28,45,444,27851,35170,1274,52.59562563,B++,1,0,18.15384615,0.538461538,16.55838041,4.783783784,25,30,Medium,1,66.40581114
18120,1833,1529,304,106,123,39,9,31,315,20659,31517,366,28.58776216,B,0,5,17.29245283,0.367924528,17.19421713,5.819047619,17,32,Medium,1,71.71143698
18121,887,786,101,72,60,11,32,21,178,7884,12913,532,7.806062115,B++,1,4,12.31944444,0.152777778,14.55806088,4.983146067,0,45,Medium,1,52.41662929
18122,1177,939,238,93,79,22,14,29,215,11186,16737,0,13.50844885,A+,1,3,12.65591398,0.23655914,14.22005098,5.474418605,0,42,Medium,1,54.03598072
18123,2043,1543,500,143,137,76,25,42,446,17644,30090,0,71.0084101,A,1,5,14.28671329,0.531468531,14.72834068,4.580717489,0,26,Low,1,70.82147726
18124,2382,1685,697,205,159,58,15,46,897,12168,38379,0,73.52272796,A+,1,1,11.6195122,0.282926829,16.11209068,2.655518395,0,12,Low,1,88.22041757
18125,1125,861,264,73,75,38,9,22,209,10872,25303,225,13.52991805,B+,1,7,15.4109589,0.520547945,22.49155556,5.38277512,2,33,Medium,1,69.43553304
18126,2270,1627,643,113,152,39,16,47,858,8183,50718,1362,53.87414221,A+,1,1,20.08849558,0.345132743,22.34273128,2.645687646,39,31,Medium,1,61.50035064
18127,1300,1002,298,97,87,17,15,27,219,27423,17355,520,61.26362489,A+,1,1,13.40206186,0.175257732,13.35,5.936073059,0,38,Medium,1,58.77836826
18128,300,235,65,19,20,3,6,6,79,14814,3529,120,28.03054186,A+,1,3,15.78947368,0.157894737,11.76333333,3.797468354,1,70,High,0,24.82287969
18129,3260,2888,372,280,218,132,11,67,845,8951,48270,0,64.65838743,B,1,1,11.64285714,0.471428571,14.80674847,3.857988166,0,37,Medium,1,62.82102121
18130,2558,2013,545,118,171,41,30,38,441,18902,45354,0,75.73549221,B++,1,0,21.6779661,0.347457627,17.73025801,5.800453515,53,32,Medium,1,73.75929769
18131,1531,1282,249,133,103,30,26,30,400,2634,25446,0,48.36005276,B+,0,4,11.5112782,0.22556391,16.62050947,3.8275,0,26,Low,1,73.51212327
18132,1224,938,286,93,82,23,20,20,321,10076,28032,489,26.64318063,B+,1,1,13.16129032,0.247311828,22.90196078,3.813084112,0,26,Low,1,81.38027696
18133,1155,919,236,115,77,37,13,17,268,14737,17495,0,51.43445176,,1,1,10.04347826,0.32173913,15.14718615,4.309701493,0,21,Low,1,86.24770521
18134,2344,1800,544,117,157,56,7,35,600,10636,46276,0,49.85597057,B,0,3,20.03418803,0.478632479,19.74232082,3.906666667,40,36,Medium,1,55.00284944
18135,1547,1358,189,101,104,38,23,29,270,10835,31064,618,64.15488826,A+,0,5,15.31683168,0.376237624,20.08015514,5.72962963,3,34,Medium,1,68.32974957
18136,1250,1023,227,87,84,22,25,19,274,20482,21004,500,15.75570005,A++,1,0,14.36781609,0.252873563,16.8032,4.562043796,0,19,Low,1,75.20239802
18137,1212,1020,192,72,81,12,5,20,366,8347,15376,242,42.44995015,B++,1,3,16.83333333,0.166666667,12.68646865,3.31147541,9,71,High,0,29.17729285
18138,1971,1391,580,155,132,56,23,33,676,19837,26357,1182,17.32509891,B++,0,3,12.71612903,0.361290323,13.3723998,2.915680473,0,23,Low,1,76.16893748
18139,3083,2728,355,232,206,58,31,69,570,18592,60129,1233,24.01735954,B+,1,2,13.2887931,0.25,19.50340577,5.40877193,0,19,Low,1,85.59965166
18140,300,227,73,22,20,3,19,5,143,11760,4405,180,12.45041594,B+,0,2,13.63636364,0.136363636,14.68333333,2.097902098,0,31,Medium,1,67.09795202
18141,2039,1681,358,139,136,28,36,42,603,21522,46943,815,19.06313766,B++,1,2,14.66906475,0.201438849,23.02256008,3.381426202,0,22,Low,1,84.64662685
18142,2743,2038,705,133,183,72,31,42,830,16495,36090,0,63.1957652,A++,0,0,20.62406015,0.541353383,13.15712723,3.304819277,50,57,Medium,0,39.89641298
18143,300,233,67,14,20,2,12,5,71,25282,4437,120,47.22338159,A,1,3,21.42857143,0.142857143,14.79,4.225352113,6,62,High,0,39.37919579
18144,2779,2131,648,163,186,47,27,60,1268,11311,30445,555,69.83965254,A+,1,4,17.04907975,0.288343558,10.95537963,2.191640379,23,55,Medium,0,45.72898834
18145,3923,3423,500,273,262,134,8,62,1509,24599,82442,1569,10.34673888,B++,1,4,14.36996337,0.490842491,21.01503951,2.599734924,0,0,Low,1,100.9702665
18146,2160,1694,466,206,144,74,22,40,369,12789,53066,1296,54.44452007,,1,2,10.48543689,0.359223301,24.56759259,5.853658537,0,20,Low,1,76.16404796
18147,1493,1227,266,101,100,48,34,32,478,10844,35733,298,61.12569344,A,1,1,14.78217822,0.475247525,23.93369056,3.123430962,0,4,Low,1,90.52016131
18148,542,408,134,43,37,11,33,10,151,11021,7192,0,44.19301287,A++,1,3,12.60465116,0.255813953,13.26937269,3.589403974,0,39,Medium,1,61.98881439
18149,2138,1564,574,182,143,67,38,52,976,10138,33274,855,24.84843489,B++,1,3,11.74725275,0.368131868,15.56314312,2.19057377,0,0,Low,1,89.20940623
18150,300,247,53,23,20,7,31,5,107,20528,6198,180,67.11523137,B+,0,3,13.04347826,0.304347826,20.66,2.803738318,0,0,Low,1,97.63121903
18151,1024,826,198,107,69,51,39,17,483,31955,12884,614,9.720141914,B+,0,2,9.570093458,0.476635514,12.58203125,2.120082816,0,22,Low,1,81.03640327
18152,1853,1393,460,119,124,59,29,32,917,24100,45643,1111,28.87187489,B++,0,1,15.57142857,0.495798319,24.63194819,2.020719738,5,26,Low,1,82.18376137
18153,2950,2344,606,194,197,62,11,64,549,4374,52651,1180,9.878367053,B,1,2,15.20618557,0.319587629,17.84779661,5.373406193,3,40,Medium,1,63.92332177
18154,2960,2639,321,122,198,53,19,58,737,15981,65926,1184,67.53427383,B,1,4,24.26229508,0.43442623,22.2722973,4.016282225,76,34,Medium,1,72.07079633
18155,880,718,162,72,59,20,39,16,209,13106,19954,528,32.8299649,B++,1,2,12.22222222,0.277777778,22.675,4.210526316,0,22,Low,1,76.5749584
18156,2134,1845,289,134,143,32,13,36,473,21154,43541,0,32.6514642,B+,0,3,15.92537313,0.23880597,20.40346767,4.511627907,9,44,Medium,1,54.73056817
18157,2772,2121,651,163,185,30,11,56,928,19323,28637,1108,40.35105468,B++,1,5,17.00613497,0.18404908,10.33080808,2.987068966,22,50,Medium,1,51.54942694
18158,3197,2275,922,191,214,34,29,54,921,15497,44525,639,79.36829861,B,1,1,16.7382199,0.178010471,13.92711917,3.471226927,23,62,High,0,37.94989363
18159,2126,1625,501,175,142,91,17,32,621,13070,31139,0,60.94461267,A+,1,0,12.14857143,0.52,14.64675447,3.423510467,0,29,Low,1,71.11320359
18160,539,419,120,28,36,6,11,9,164,18366,9724,323,16.67969706,B+,1,2,19.25,0.214285714,18.04081633,3.286585366,8,41,Medium,1,60.08369525
18161,676,565,111,58,46,31,9,13,183,16117,10580,135,79.14092283,A,1,3,11.65517241,0.534482759,15.65088757,3.693989071,0,9,Low,1,87.82344528
18162,300,229,71,14,20,5,37,5,66,21244,6782,180,21.72645876,A,1,2,21.42857143,0.357142857,22.60666667,4.545454545,6,31,Medium,1,69.06987875
18163,745,549,196,72,50,13,17,16,141,24026,9609,149,30.48371236,B,1,3,10.34722222,0.180555556,12.89798658,5.283687943,0,39,Medium,1,62.03404006
18164,919,675,244,48,62,24,35,15,210,19669,12283,367,46.23893562,B+,1,1,19.14583333,0.5,13.3656148,4.376190476,14,58,Medium,0,42.9459812
18165,2102,1552,550,84,141,43,22,32,437,20691,29553,0,46.90658648,A,1,0,25.02380952,0.511904762,14.05946717,4.81006865,57,51,Medium,0,44.55221901
18166,3155,2828,327,137,211,43,10,47,1338,12512,44726,631,76.69137357,A++,1,0,23.02919708,0.313868613,14.17622821,2.35799701,74,44,Medium,1,52.89728921
18167,1480,1070,410,158,99,30,9,24,623,12439,15660,0,59.29690788,B+,1,4,9.367088608,0.189873418,10.58108108,2.375601926,0,25,Low,1,83.00291049
18168,2417,2099,318,168,162,28,6,43,745,2000,28386,483,44.60215588,B+,1,1,14.38690476,0.166666667,11.74431113,3.244295302,0,48,Medium,1,58.16864918
18169,901,714,187,58,61,21,17,17,166,13403,19941,540,44.07975963,A+,1,4,15.53448276,0.362068966,22.13207547,5.427710843,3,35,Medium,1,60.84810373
18170,300,255,45,23,20,10,32,4,51,9885,7437,0,8.023681986,A,1,2,13.04347826,0.434782609,24.79,5.882352941,0,22,Low,1,76.47433164
18171,1474,1315,159,146,99,32,26,23,249,19694,20601,0,19.58536175,A+,0,2,10.09589041,0.219178082,13.97625509,5.919678715,0,43,Medium,1,54.08746862
18172,2092,1629,463,117,140,43,28,40,718,15184,37771,836,29.81875657,A,1,1,17.88034188,0.367521368,18.05497132,2.913649025,23,23,Low,1,74.96338789
18173,1806,1305,501,94,121,19,21,35,526,7916,25473,1083,77.13033648,A,1,1,19.21276596,0.20212766,14.10465116,3.433460076,27,75,High,0,18.30030047
18174,633,455,178,32,43,5,17,11,204,17711,9622,0,44.59911613,,0,2,19.78125,0.15625,15.20063191,3.102941176,11,57,Medium,0,40.64236667
18175,4215,3242,973,235,281,74,25,63,951,17357,73386,843,39.50148387,B++,1,0,17.93617021,0.314893617,17.41067616,4.432176656,46,32,Medium,1,68.41215801
18176,2745,2381,364,148,183,61,19,46,560,5408,62341,1647,55.95235937,A+,1,3,18.5472973,0.412162162,22.71074681,4.901785714,35,40,Medium,1,62.81497066
18177,1137,892,245,95,76,50,8,20,399,29118,16154,0,20.73155335,B,0,2,11.96842105,0.526315789,14.20756376,2.84962406,0,18,Low,1,73.30530717
18178,1093,800,293,81,73,41,10,25,195,15868,11990,655,66.02042105,B+,1,1,13.49382716,0.50617284,10.96980787,5.605128205,0,28,Low,1,68.23724454
18179,2515,1882,633,195,168,38,5,40,552,20709,37995,0,72.00695887,A++,0,0,12.8974359,0.194871795,15.10735586,4.55615942,0,17,Low,1,83.77154256
18180,1898,1668,230,145,127,25,10,27,474,12515,34484,0,76.52092417,A++,0,2,13.08965517,0.172413793,18.16859852,4.004219409,0,15,Low,1,85.1505644
18181,589,527,62,25,40,11,27,13,239,12391,7471,117,18.65744224,B+,1,1,23.56,0.44,12.68421053,2.464435146,15,46,Medium,1,57.47035995
18182,1607,1224,383,98,108,43,9,24,339,16437,30077,321,52.20238495,,1,2,16.39795918,0.43877551,18.71624144,4.740412979,10,42,Medium,1,55.38129571
18183,2717,2386,331,129,182,68,12,60,453,18245,56409,1630,50.63874228,A++,1,1,21.0620155,0.527131783,20.76150166,5.997792494,53,35,Medium,1,63.60844205
18184,981,730,251,34,66,16,22,14,183,13534,17223,588,70.24710376,B++,0,4,28.85294118,0.470588235,17.55657492,5.360655738,32,40,Medium,1,60.57728084
18185,1444,1135,309,46,97,21,19,21,399,11384,33206,288,75.27946817,B,1,3,31.39130435,0.456521739,22.99584488,3.619047619,51,34,Medium,1,68.2018142
18186,1401,1037,364,81,94,12,37,30,301,16200,15578,560,72.40710696,A,1,2,17.2962963,0.148148148,11.11920057,4.65448505,13,64,High,0,34.55101672
18187,300,250,50,13,20,5,38,6,54,5038,4485,0,66.36516403,A+,0,0,23.07692308,0.384615385,14.95,5.555555556,7,64,High,0,39.6803157
18188,1371,973,398,113,92,34,37,20,271,7470,30887,548,53.45571472,A++,1,0,12.13274336,0.300884956,22.52881109,5.05904059,0,17,Low,1,71.53583669
18189,1985,1516,469,177,133,65,18,48,462,38332,26705,1191,18.42366324,A,0,2,11.21468927,0.367231638,13.4534005,4.296536797,0,38,Medium,1,68.9070612
18190,1602,1170,432,124,107,40,16,38,299,9004,29924,640,7.929292169,A,1,2,12.91935484,0.322580645,18.67915106,5.357859532,0,19,Low,1,82.88792129
18191,1951,1722,229,181,131,34,11,31,517,13810,47758,390,69.22904915,A+,1,4,10.77900552,0.187845304,24.47872886,3.773694391,0,17,Low,1,79.2097978
18192,1817,1338,479,130,122,37,28,36,542,15747,27986,363,53.02788817,A+,1,2,13.97692308,0.284615385,15.4023115,3.352398524,0,23,Low,1,78.63294864
18193,2842,2516,326,157,190,77,37,41,695,19983,31430,568,58.84112001,B++,1,1,18.10191083,0.49044586,11.0591133,4.089208633,33,61,High,0,40.13222998
18194,2127,1798,329,124,142,65,8,33,536,13416,24343,425,12.11870421,B+,1,2,17.15322581,0.524193548,11.44475787,3.968283582,18,55,Medium,0,46.32496098
18195,2768,2171,597,123,185,21,17,51,1308,3099,54326,1107,45.17004358,A,1,4,22.50406504,0.170731707,19.62644509,2.116207951,62,39,Medium,1,56.9228343
18196,1730,1220,510,128,116,49,11,39,462,6326,23962,1038,8.206949144,A++,0,4,13.515625,0.3828125,13.85086705,3.744588745,0,41,Medium,1,62.69992173
18197,3233,2717,516,216,216,74,32,56,1265,39747,61724,0,61.29340833,,1,3,14.96759259,0.342592593,19.09186514,2.555731225,0,11,Low,1,87.36986082
18198,676,489,187,42,46,10,10,9,263,25695,12489,0,61.68474367,B+,1,2,16.0952381,0.238095238,18.47485207,2.570342205,4,35,Medium,1,67.5030138
18199,3369,2689,680,293,225,91,22,66,622,2000,79466,1347,22.33882128,B,0,4,11.49829352,0.310580205,23.58741466,5.416398714,0,14,Low,1,89.98634734
18200,2916,2487,429,199,195,74,12,43,502,3518,67390,1749,35.11990523,B+,1,2,14.65326633,0.371859296,23.11042524,5.80876494,0,14,Low,1,89.62930709
18201,2735,2256,479,136,183,37,8,44,485,6637,56401,1094,60.05894169,A,1,4,20.11029412,0.272058824,20.62193784,5.639175258,47,49,Medium,0,48.72541784
18202,590,459,131,41,40,20,14,8,131,2118,10354,354,12.3241906,A+,0,2,14.3902439,0.487804878,17.54915254,4.503816794,0,18,Low,1,84.77027155
18203,2970,2195,775,198,198,59,31,50,528,21815,72884,0,71.66007317,B++,1,2,15,0.297979798,24.54006734,5.625,0,20,Low,1,69.10532032
18204,2589,2010,579,241,173,71,15,61,787,15931,44135,517,59.11074707,B++,0,2,10.74273859,0.294605809,17.04712244,3.289707751,0,25,Low,1,67.78561512
18205,300,227,73,20,20,7,16,5,129,20320,5624,120,53.48480658,B+,1,2,15,0.35,18.74666667,2.325581395,0,0,Low,1,107.4983797
18206,4311,3666,645,416,288,158,20,86,2021,18143,49159,2586,42.2606375,A,1,4,10.36298077,0.379807692,11.40315472,2.133102425,0,18,Low,1,79.7978484
18207,1083,796,287,64,73,30,9,16,230,8832,21041,216,34.83650779,,1,3,16.921875,0.46875,19.42843952,4.708695652,9,47,Medium,1,54.76385872
18208,946,811,135,69,64,24,9,21,224,14295,17739,378,37.50479204,A+,1,4,13.71014493,0.347826087,18.75158562,4.223214286,0,14,Low,1,84.03306573
18209,3492,2678,814,186,233,51,14,52,879,2000,74849,1396,20.37199712,B+,1,2,18.77419355,0.274193548,21.43442153,3.972696246,47,54,Medium,0,42.98741101
18210,837,595,242,29,56,12,31,20,168,16790,12383,167,34.15259231,A+,1,1,28.86206897,0.413793103,14.79450418,4.982142857,27,54,Medium,1,52.65899812
18211,467,368,99,37,32,14,21,6,219,19489,6262,0,12.86996759,B++,1,4,12.62162162,0.378378378,13.40899358,2.132420091,0,25,Low,1,74.34942228
18212,316,233,83,19,22,3,18,4,98,24337,5011,0,15.35577609,B++,1,0,16.63157895,0.157894737,15.85759494,3.224489796,3,45,Medium,1,55.13853921
18213,1291,970,321,106,87,22,39,20,551,18629,30223,774,69.81217928,A++,1,3,12.17924528,0.20754717,23.41053447,2.343012704,0,13,Low,1,78.0336605
18214,2049,1752,297,162,137,57,10,35,371,21764,33658,1229,44.64384174,B,1,2,12.64814815,0.351851852,16.42654954,5.522911051,0,10,Low,1,105.383222
18215,1163,910,253,122,78,51,38,23,540,19160,12238,697,76.68497238,A,1,3,9.532786885,0.418032787,10.5227859,2.153703704,0,19,Low,1,76.08326319
18216,2550,2074,476,157,170,53,10,50,695,16470,40656,0,52.57971567,A+,1,0,16.24203822,0.337579618,15.94352941,3.669064748,13,33,Medium,1,65.10117462
18217,2524,1871,653,106,169,56,31,49,584,12511,48313,0,41.93794856,A,1,1,23.81132075,0.528301887,19.14144216,4.321917808,63,33,Medium,1,68.63992393
18218,2922,2596,326,183,195,57,35,43,727,24238,40686,1168,53.40782199,B,1,2,15.96721311,0.31147541,13.92402464,4.019257221,12,58,Medium,0,31.77869919
18219,1444,1212,232,130,97,25,15,29,338,12480,34344,0,77.7613628,A,1,0,11.10769231,0.192307692,23.78393352,4.272189349,0,17,Low,1,87.41625136
18220,1213,1027,186,47,81,20,19,17,497,26002,20497,242,36.42965418,B++,1,2,25.80851064,0.425531915,16.89777411,2.440643863,34,32,Medium,1,75.94796546
18221,1998,1704,294,150,134,82,29,43,686,16119,49674,0,36.90981741,B,0,3,13.32,0.546666667,24.86186186,2.912536443,0,6,Low,1,91.95721906
18222,1730,1432,298,138,116,31,21,40,639,24989,33102,1038,36.52205794,A,1,2,12.53623188,0.224637681,19.13410405,2.707355243,0,10,Low,1,87.94568771
18223,1358,1031,327,79,91,43,38,23,444,13356,13999,271,15.38984537,A,1,0,17.18987342,0.544303797,10.30854197,3.058558559,12,58,Medium,0,43.30124595
18224,2335,1990,345,231,156,78,23,33,621,4971,27546,0,6.065392633,B+,1,2,10.10822511,0.337662338,11.79700214,3.760064412,0,37,Medium,1,57.6812825
18225,2156,1830,326,197,144,85,36,48,431,7491,23529,0,78.71855737,B++,0,4,10.94416244,0.431472081,10.91326531,5.002320186,0,44,Medium,1,53.63000805
18226,2135,1750,385,135,143,69,31,36,360,8297,48539,0,40.5391814,A+,1,0,15.81481481,0.511111111,22.73489461,5.930555556,8,43,Medium,1,57.51329177
18227,1214,1050,164,39,81,8,38,26,320,15885,12311,242,78.6311506,B+,1,2,31.12820513,0.205128205,10.14085667,3.79375,42,69,High,0,23.85398501
18228,2524,2090,434,205,169,73,36,36,941,10959,34754,1514,39.49445469,A+,1,2,12.31219512,0.356097561,13.76941363,2.682252922,0,19,Low,1,84.52596974
18229,1969,1565,404,114,132,39,36,47,820,18175,44165,393,26.7143002,B++,1,1,17.27192982,0.342105263,22.4301676,2.401219512,18,21,Low,1,79.10351541
18230,3023,2188,835,140,202,74,20,58,878,17491,34024,1209,5.820865751,B+,1,2,21.59285714,0.528571429,11.25504466,3.443052392,62,55,Medium,0,47.96934838
18231,1524,1319,205,50,102,16,33,28,314,14180,20235,609,29.56649226,A,1,2,30.48,0.32,13.27755906,4.853503185,52,53,Medium,0,43.34500404
18232,1497,1274,223,76,100,38,32,25,250,6622,29566,898,40.55431387,B,1,2,19.69736842,0.5,19.750167,5.988,24,41,Medium,0,49.8029904
18233,1228,861,367,118,82,59,21,30,403,14072,30208,0,53.87221398,B++,1,1,10.40677966,0.5,24.59934853,3.047146402,0,3,Low,1,93.8337363
18234,300,224,76,22,20,3,28,4,118,22941,6701,180,64.92350277,A,0,7,13.63636364,0.136363636,22.33666667,2.542372881,0,16,Low,1,85.51292158
18235,300,262,38,18,20,9,14,4,62,2000,3860,0,42.5758148,B+,0,0,16.66666667,0.5,12.86666667,4.838709677,2,64,High,0,38.71041968
18236,2275,1873,402,131,152,48,8,42,430,19730,38517,0,47.60210344,B++,0,1,17.36641221,0.366412214,16.93054945,5.290697674,21,37,Medium,1,60.11148326
18237,1610,1441,169,104,108,32,31,33,444,17988,28290,322,8.585448116,A,1,0,15.48076923,0.307692308,17.57142857,3.626126126,4,31,Medium,1,69.33794394
18238,2198,1594,604,109,147,19,6,33,421,9275,34019,879,45.7801099,A+,1,3,20.16513761,0.174311927,15.47725205,5.220902613,38,52,Medium,0,47.17203378
18239,2130,1682,448,98,142,43,15,36,476,2871,21713,852,21.44668755,B,0,1,21.73469388,0.43877551,10.19389671,4.474789916,44,62,High,0,31.26406075
18240,1378,1177,201,90,92,22,39,33,364,10321,30659,275,37.02091425,A++,1,0,15.31111111,0.244444444,22.24891147,3.785714286,2,45,Medium,1,52.70704506
18241,1256,1114,142,101,84,51,38,27,234,19599,18672,502,57.81621097,A,0,4,12.43564356,0.504950495,14.86624204,5.367521368,0,36,Medium,1,71.64147701
18242,1808,1553,255,44,121,16,22,35,440,12105,38539,1084,56.23244288,B+,1,1,41.09090909,0.363636364,21.31581858,4.109090909,77,32,Medium,1,66.35979847
